242	383
145	504
170	694
340	771
261	950
237	976
112	956
225	609
542	553
405	358
420	295
621	295
608	220
723	208
682	86
879	270
775	477
684	344
992	109
772	97
474	169
303	20
147	240
240	227
381	145
190	555
45	557
24	480
31	526
239	578
284	790
362	829
372	794
412	810
501	947
710	861
727	887
677	862
519	938
470	898
992	962
933	988
885	874
901	685
955	764
737	619
724	502
804	430
494	523
255	419
